Keyword,Location,rating,Company,Job_title,Place,salary,post_date,Job_URLs,Job_description
 Security analyst ,United States,5.0,Dynamic Solutions Technology LLC,Information Security Analyst (Junior),"Washington, DC",$84K - $125K (Glassdoor est.),30d,https://www.glassdoor.com/partner/jobListing.htm?pos=826&ao=1136043&s=58&guid=00000195fc776c838c6970d9aefd579e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8b06b6c6&cb=1743697440420&jobListingId=1009659546618&jrtk=5-yul1-0-1inu7er6iia54800-cffad89848b4bd1c,"Plan, implement, upgrade, and/or monitor cybersecurity measures to improve cyber defense and maintain a cyber-resilient network; assess cybersecurity…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Computer science, Microsoft Excel, Microsoft Office
      
    "
 Security analyst ,United States,3.2,SOSi,Intermediate IT Security Analyst,"Fort Huachuca, AZ",,28d,https://www.glassdoor.com/partner/jobListing.htm?pos=827&ao=1136043&s=58&guid=00000195fc776c838c6970d9aefd579e&src=GD_JOB_AD&t=SR&vt=w&cs=1_1bb4fc9e&cb=1743697440420&jobListingId=1009661881440&jrtk=5-yul1-0-1inu7er6iia54800-2a200342b645eb3d,"An IAT II certification (CCNA-Security, CND, CySA+, GICSP, GSEC, Security+ CE, or SSCP) is required. DISA ACAS v5.3 certification within 180 days of hire.&hellip;
      
        Skills: NIST standards, Risk management, IT, Cybersecurity, RMF
      
    "
 Security analyst ,United States,3.7,Govcio LLC,Security Analyst,"Fairfax, VA",$95K - $150K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=828&ao=1136043&s=58&guid=00000195fc776c838c6970d9aefd579e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f7a0172d&cb=1743697440420&jobListingId=1009357210196&jrtk=5-yul1-0-1inu7er6iia54800-2193135624dfe216,"Certified Information Systems Security Professional (CISSP) certification with minimum of five (5) years of experience is preferred.&hellip;
      
        Skills: FISMA, Information security, SSL, NIST standards, Computer networking
      
    "
 Security analyst ,United States,3.7,Lambda,Security GRC Analyst,"San Francisco, CA",$125K - $180K (Employer est.),19d,https://www.glassdoor.com/partner/jobListing.htm?pos=829&ao=1136043&s=58&guid=00000195fc776c838c6970d9aefd579e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bb0bb92f&cb=1743697440421&jobListingId=1009673708034&jrtk=5-yul1-0-1inu7er6iia54800-d9336ffb1260a914,"Communicate with technical and non-technical stakeholders on cybersecurity risk and control topics and program-specific reporting.&hellip;
      
        Skills: PCI, Information security, Project management, Machine learning, ISO 27002
      
    "
 Security analyst ,United States,3.3,Proven Business Systems LLC,Security Analyst,"Tinley Park, IL",$72K - $101K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=830&ao=1136043&s=58&guid=00000195fc776c838c6970d9aefd579e&src=GD_JOB_AD&t=SR&vt=w&cs=1_97389f34&cb=1743697440421&jobListingId=1009655996289&jrtk=5-yul1-0-1inu7er6iia54800-b88c025b83fd40dd,"Associate’s or Bachelor’s degree in Cybersecurity, Computer Science, or a related field (or equivalent experience). CompTIA Security+, CySA+, or equivalent.&hellip;
      
        Skills: Computer science, TCP, SQL, Firewall, Analysis skills
      
    "
 Security analyst ,United States,3.6,Chickasaw Nation Industries,Information Security Analyst III - Secret/Top Secret Clearance,"Fort Meade, MD",,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=901&ao=1110586&s=58&guid=00000195fc7789a8b1d5ce6cb8883c83&src=GD_JOB_AD&t=SR&vt=w&cs=1_bb5b0cb5&cb=1743697447988&jobListingId=1009626040466&cpc=4B86475FAF393599&jrtk=5-yul1-0-1inu7f2fmia4t800-d68cf46fab1775ca---6NYlbfkN0CsKDMpqPkq8c-6atK3sm7usfFs6yRs65ZlRcv2lQXdAOCBUwNkP92VkL58r4jMa9MpWVY7UfwLIelT21dR4RjE1LeYM4VvXo6slSdHtZsPgTonGrOIFeQA1du3BL7Clpmv5HT0GjIOTA12cP7AsUIVWYwDjhKHpAC7c4mjDKbfR25HYsDKS9eYDNCWqt9AxKpsHHgZipmYgQsEA1jJJ7xJzPrzaXoWr9MSd5vs5uMM53QReeagNRcofSBppHNihZ8RAZ3Z-qBSIRa8NLI2rIVwf6t9sEB-AbghILQSqmNkl-93ozsxhC9Cd7gBQeLaLEJezs3RybNrjA79xpnNC4HGEtyWS_1Jvq0Gijm6wt7f2-QzehlwdvMIsDMzANCo0sjWDfXcGyfsjfPfR0pG_Zy5ymhVc1OwUWQoU6LX2sqbLQBZO9VkU9EyHv2ie6t3ePN9xGEsBEnV0q8OBwXPCi5VYHFrVgsLsATRmoH1b8ucSAsPP8tETAgMEKg2ve5HkieLhPK4eFZzStNHDCKPptaZ4Y3WdkO3EmtaV13MW46aDIBT6qme3Dl-y4XUeqJ-jiHwmucsp1ix2jD-BvZTgmsGsmlIr1A-FOsqvvHLlGGTTY_Q7eWSs5dToTFjWthbzpiQENOYTNW_4S9h9HV5Ml_oP_TVlyMd4E1lyrOvrjWZIF_JO5OIVc9_yYaTj2IDl5TDHE8EWYZuCb45g3j8hBDk-S_63IJj6drBos4t6oZxNVgALnWA4QEkk3tGUwaxI6ogRpsU_d7EOccveYwzoMDT4SRUBuZex2c%3D,"Bachelor’s degree in computer science , or a related field or equivalent experience . The Information Security Analyst III will manage risk posture, technical…&hellip;
      
        Skills: Computer science, Information security, RMF
      
    "
 Security analyst ,United States,3.6,Peraton,Indications & Warnings Analyst - SME,"Arlington, VA",$112K - $179K (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=902&ao=1110586&s=58&guid=00000195fc7789a8b1d5ce6cb8883c83&src=GD_JOB_AD&t=SR&vt=w&cs=1_cf4c2641&cb=1743697447988&jobListingId=1009692496601&cpc=F4EED0218A761C36&jrtk=5-yul1-0-1inu7f2fmia4t800-396609654194d236---6NYlbfkN0BWrJOJIc9CpN6yMpv0V0AydpTkzwx7H4nhH8WAx3qz9DFPmyzxY6nkpvoqD-A7XLssFxwpnft_qgYe27D_kqlNTXI-RAbFhuDhCxMnsRlOgN2L-PNBE3HtKFJgKn3naZ_9PkAOFwgN6nt8ow8Wfv35t9o0FIu2-K66ubWjocab7HTXlW1naoyyA9fAhK2NuXUgb4hYZfpXeLqRPvFLpRj_2vKj2PFq77J2cWHkJe1uYI6xGEcFb34LeWqX5Kg1-xJlT83Zl4rLCmsThbN06Xks_2K5vbqbcKuG598WTaKUdv52I3oCJ2S8xTPMztiMCOO8FbLld47AskirrqvE7TK7OcZ4M379mYeIERRrEpyAhlGmA5_Jp-1btGeYtkNyratzdveZ87eONWk0VlKaoVAr7oP5PwuL3dzyjAVCXZCFMA31WCeeeWxQ34Sr6xxs1G6DVCuHAGAesj5UCYdCUyHnHMI6nBdAh2mNoBaj20pOwtFdgLFeWSGZVzlbDzLQ6mCND8cduY2IS_pQ02Tlt9RMd55FLJIn3OKkCUN4nHqVy0rbzRaOgjNs-ZevGtQAhIx9caxAzy8zk7H2AsB1Cly1ItmRVdBGgXgQfXH232kqVcwMP-dkQ-q3TQwNbAy4cMzCAQPMcRT_2UfZ7LFl9T3D3-6jp8OecjnPPxcOq9GKlby9LAwUW-uRSwR-4BTBWwItTfZ4GS0d0HQNKaONxvurCrdtU8m56YuxV1AEW8NhOdK4quG-yqCJeJnhdRxS0EBEYnAjJ6rn7mZ8tR4zpehBms9vjCJAXJhirT7jtibXc-RxuMV6_4lTIX4dJTpfVPa6fnay4ZAeslyBiYdJX-JdFZIFNUBSOhVfI1s0R0rSWPXaZYcEcbad,"Encompasses technical, engineering, data analytics, cyber security, management, operational, logistical, and administrative support for Bureau of Diplomatic…&hellip;
      
        Skills: Splunk, SIEM, Leadership, Communication skills
      
    "
 Security analyst ,United States,3.6,Peraton,SITEC - Cybersecurity Analyst - MacDill AFB,"Macdill AFB, FL",$80K - $128K (Employer est.),8d,https://www.glassdoor.com/partner/jobListing.htm?pos=903&ao=1110586&s=58&guid=00000195fc7789a8b1d5ce6cb8883c83&src=GD_JOB_AD&t=SR&vt=w&cs=1_d490d041&cb=1743697447988&jobListingId=1009686370995&cpc=F4EED0218A761C36&jrtk=5-yul1-0-1inu7f2fmia4t800-69a5cef27db4e609---6NYlbfkN0BWrJOJIc9CpN6yMpv0V0AydpTkzwx7H4nhH8WAx3qz9DFPmyzxY6nkpvoqD-A7XLt2MlRdm3PCAxpoS2PnxZVl-quDt8ntFdXdccUaOodGETsbLNk8JzcdrL1WqQKyijeS4YJBeod32_IcNKQcWv1k2a2tjUHey6RFt2b4YAe5UmaW1QeHqd7rHcBxkys98Mq0am2YAp94VFRx9MwixpV5524Eqw73-EFzgXZ10Ut66fqYunWM83hQHpyLu6UNu7Lh2WcwlDJwqGVr7fPz0rp3v61-Xop7Fpn6oaQSr18qoMfSJaRU2wP_gnokeYPVTn_DNDWPuIfJe-rDDZbBu65a3zyKeL7nIn3mK626O0DrBuLFWlOdKLus_4uD_rP079PdLbk9ontN6pgvA3pCzH5BlMnfITGGmQbfS8ntk24gA4qVAWOrJhljwvxAPx83_PbHDuXovC0x9ngZdTzpGmy75xANlJVzW26pZik5-ugrl1wQccmfezwOfjcK1udQiYxh3M99abFa2opoUsBNlUqEjKc7yFBGfA_ltedX4O2rUZdKQlVJLZwIBRGcOeX2i6TTeYOuZUfBMuoP56yY0ipNRGLeBc9LAci5SFXHOnzkAzLw8kOUYjxU0rBJDlriOSLigkBrjYdN1Wzc-521i1TbQW9oX68kOVOUluQK4D5n4_xp_pDQOxKEo9QdSL9hIDQRhb4YEqTZLLBHdw4OlkqaC8yQC2dJjORS9SGaIAdYNyD2xM7fqAalC1GaZjB0QDvQqEtyJ1_S-I0q9Oyso1QmpSP5cPQ_WR77q4XDm8UDa6kQmyG8kb8D2ECCDL_7R0HUAp02Lf0ygIDZGqNZwHwKe-HSuscdCNzLTfTCJsWveXfN7hX6tfg2,"The purpose of the Special Operations Forces Information Technology Enterprise Contract (SITEC) 3 Enterprise Operations and Maintenance (EOM) Task Order (TO) is…&hellip;
      
        Skills: Cloud infrastructure, Remedy, Encryption, DoD experience, Analysis skills
      
    "
 Security analyst ,United States,3.7,Zelis,Vulnerability/Configuration Management Analyst,Galaxy,$61K - $98K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=904&ao=1110586&s=58&guid=00000195fc7789a8b1d5ce6cb8883c83&src=GD_JOB_AD&t=SR&vt=w&cs=1_96049980&cb=1743697447988&jobListingId=1009651152421&cpc=C4A69CCDBB3B9599&jrtk=5-yul1-0-1inu7f2fmia4t800-ea899aafba23adc7---6NYlbfkN0CMjQd6K-mJQmnXP0NIaacqgU_ZnGMdJ3ZujbgiYs9cqTmkxs-D9yDi7u7uASzL8Rulf88_YJl-K1df1J463Wl4Vz2iEEfNylQ1hA4dx60F37VNKa-bnz9raI-L2EIopPJ--FxycTA-SMYkC6QVC6Dm1ts8y59kSY_Jf7OhC_d4S182oVleq6yr8nFb4hSOQeqP0APiSwj88uddWC0dLx9g65EYLzrM6DtCXaaEKx7OcsvPlBXcHi6g2zJOrCBQ5zpBRU2T6HgDwK_rmo8KM5LOnTiysdmm7RASnsligAbZ4G_seuYlARc9ywmdd328EzDfUuovqvRfmmauu1AUlVBGJGGx1YLs-yWngGQj7zmtK3hj_qpkHOpNzp221_FBDzR-ecAksyRFS5gQkiLCQbfY8bzc4731kP3VkYp-BTLG8JXqviB3UKIQU12SWmJttswO0XM9QgqG9QWNaQMSl1teAXBhB9Mwn6PCXe2XB_hRx2gGhQ8IEym3-xl89ky1IH6ElTh_mdokm5b_5OxBc6k4fgpFANxipsrAUqHbyflXTQm3iVxkWiTI1y9CO1BsmRs3aIcVWMuURGyu5NV67luvClYzGKA9tqk_yMEYydcVBYYOZ-Jj1ukVsQi8wvd2ngR-eIyX2tkwlMx9hVUeaWTzdl7yI3nRJAcY9uS9qnGtz2BsFY89G72NJQFyezsMk0nPpV9Nj_LgsaQghiRRN40KR2T7vqaoDFmXS2pAXUuDlscRCHlFmhxUUYBGIY2unxkkUPmrO1T62bf-fKnNhmJjtcBi6wGl7cAvXOvZCzfMr-oPyyKWZIGLS5ROzZA26PdyUwVUiLN7PA%3D%3D,"Bachelor’s degree in Computer Science, Information Technology, Cybersecurity, or a related field. Technical Knowledge: Understanding of common vulnerabilities…&hellip;
      
        Skills: Azure, Management, Configuration management, AWS, Analysis skills
      
    "
 Security analyst ,United States,3.9,CACI,Cyber Security Analyst/ISSO,United States,$66K - $136K (Employer est.),21d,https://www.glassdoor.com/partner/jobListing.htm?pos=905&ao=1110586&s=58&guid=00000195fc7789a8b1d5ce6cb8883c83&src=GD_JOB_AD&t=SR&vt=w&cs=1_0c6940bb&cb=1743697447989&jobListingId=1009670918799&cpc=334ABAF5D42DC775&jrtk=5-yul1-0-1inu7f2fmia4t800-27cdcf7b0e343a08---6NYlbfkN0DeKde-pU_olD4YUrw_gjyRI1n-4QX0HDStiN2-PsFXQb5rgC9OPV9OrZNAXEoU0uJVUD_JhHvNX25CLjLHl62Nc_zDBevd6YcDsMhLWMyqS5JnG5pZu2M07pAP9GvtOXjl7_8jTp9z5wvHU1Lw3N1NL3w1B8Dt6ztn6sogTna1RGaYIFO8lynO2qlDxHLgetK3esUFS1_PVeLzkobeVagYQN1EFm16l6ld2RQhD3eecM4J99cDFZUngvtdba7jY7oDSgqOz9yX1ghNOqZ0zeuH7S2T5_FKGk_UhStC-DI71ctwjOKp2E09kv3cvpZ8iH8gKGmnYhFSDdXPrhIp2BXzUhFiTHSei2JbMCkc5DHsjtA0uJcgMbmShw3CSo1SgM_MKNrl6k0ywpB0LOJlIbahZxFxCpgRdbfCduv4fmMihagafAN1Yajqk430k5jtBx6InN0RaFVpe7FSjsl9AuMu-F2IIreirbX1uIToRAom5b_vt-TY0fd_NxSqGYDuqlZznCDTyhKMsx4Qz9OAowKiH5L0IqcAL5-yRAtYCenfWxCZ4KbUpRivNhP0jqZ4naSFH2oc3f_Itg8Dlv7-R1hHLeun0f8qqKTBb4HJ3UMtH9eOxyRQA2A3dMRdIj0lKjOUFI_tFQrmDACRP5PtQQ_TEeLi_bO8Du8YDb1Sp7_Sg04xMWbLpt7enw2sNFx7pevWyXJipofRr3YHC40vABoqBNBobODheTiYlPIdK5hWc1YbbaxCgEy-eJlt_EmpZLstDRCpZRwpLMujHjk-8AxOM_ChmUYjDjk_WaX0PgMVYYS6EQ05xTJaoK0PKsWZISh414XluX5uj6OTESE5d_9RnybySwbxthJyN8GPuU5hfE1VBF24ZDoz,"Typically requires at least 2 years’ experience and a B.S. in Information Technology, Information Security, or related field.&hellip;
      
        Skills: Azure, FedRAMP, DoD experience, Information security, NIST standards
      
    "
