Keyword,Location,rating,Company,Job_title,Place,salary,post_date,Job_URLs,Job_description
 Web developer ,,5.0,Southend Pharmacy,Lead Developer,Remote,$35.00 - $45.00 Per Hour (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5a0828ce&cb=1743690775639&jobListingId=1009697378747&jrtk=5-yul1-0-1inu13eotgb2k800-6bb8e803338568e9,"Serve as the main technical leader, guiding the development team and making strategic decisions regarding technology. Pay:* $35-$45 per hour.&hellip;
      
        Skills: Management, React, Web development, E-commerce, APIs
      
    "
 Web developer ,,,Boston Geospatial,Lead Geospatial Developer,United States,$155K - $225K (Employer est.),9d,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1110586&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e9f17213&cb=1743690775640&jobListingId=1009683879465&cpc=3BA4CE39D5B5DEF5&jrtk=5-yul1-0-1inu13eotgb2k800-bfc7ae0aa778be7e---6NYlbfkN0BjoDZaUw6BM3RTYWXxkMn3Z5YSmUu8yQxW8UPG3MOt7bgo8J-rz3iCXszWy41G0yG7ZqlgvKmnkkZI7ydKmNJAmVZSuAUZFF_LZGPt3V4VDKwdVejX5rEGhvnSrHcTK-1rK653jHC0x0OlgOcs1yMTl2fH6eDy4YjYMN5nltrp2OdacWcyZUgBx1O6DIGVKwfT25ndfpRSD-vN4fgSJZMnGQP2SlOMif3JjGm1jWAspwVwshqxSVOZHlvSHzae15vqykRKphhGsGREC7omWv2ixIU02TryHPTEztSeECgBr548Vxc4j5ba2BX0jY133DFvrLag4E4a6zE1-Ew7AuK9Yxtl9IPfwQNmtGFquvr8Qeh2bu6FrKNHXq6yim04bi74Yvqf34LtHN83IxdDHG3e_KwswL_pgJFbzKngmXEt-1Yf4Nz7tMRyUFcuWCzQRL_ThWY3ljtT47fg4p6OfmgA9NS1PR4ZxlW4ChvHZPCo5DXDYW8cX-W5-WMR036NNpCVgikjA5EcdVqF4n8OiUVqxbVy6e-Jab0-p-TBVP4g4Eh4MNYGaHvO0CWUK3d1SaZBsZ7NAHak6pD3mo7Bho1FxfoUSUjCkR6rIiICaraj_L-7PLaO4HMsezHE8D__KBF_Mk5eMeaC18lwVIr8J4bdm0E91GaWlXRmS6sWgAKswWbUhtzlhnoS9Vt1uXdSrNP-ks1SHqZJJzlQaPyt63IC79bSDfLs8Bqz9LuGM9Z9Hc9WEzG4Usl9,"Comfortable engaging with both technical and non-technical audiences. In this high-impact role, you’ll lead the design of scalable systems, guide a cross…&hellip;
      
        Skills: ArcGIS, TensorFlow, Cloud infrastructure, Azure, Management
      
    "
 Web developer ,,3.3,Interaction Design Foundation,Senior PHP/Laravel Developer - Security Specialist,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_82e49f9d&cb=1743690775639&jobListingId=1009358070197&jrtk=5-yul1-0-1inu13eotgb2k800-1d1dfd3542663df9,"Document security considerations and hold training sessions, both for the technical and non-technical staff. The opportunity to refine and develop battle-tested…&hellip;
      
        Skills: CI/CD, Computer science, Microsoft Excel, CSS, DevOps
      
    "
 Web developer ,,4.3,CMG Financial,Senior Front End Developer - Remote,United States,$130K - $180K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_8c753668&cb=1743690775640&jobListingId=1009695905622&jrtk=5-yul1-0-1inu13eotgb2k800-31bcb48f94b0a384,"Make architectural, design, and other front-end technical decisions for projects. Experience with traditional server-side rendering, single page application…&hellip;
      
        Skills: Web accessibility, CI/CD, Computer science, CSS, Kanban
      
    "
 Web developer ,,4.0,Patriot Software,Senior Software Engineer (Mobile/Frontend),"Canton, OH",$125K - $155K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1110586&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c621b15c&cb=1743690775640&jobListingId=1009586037650&cpc=9908D8D4413DBB8A&jrtk=5-yul1-0-1inu13eotgb2k800-79db6e94019e5a3c---6NYlbfkN0BHedpvpXdEsaK4PWVik6d5d_gh7qP0dihMo_Ne_EB-XklfJrW5JXlX8k12qsKRVo4o7pABwTUb_LgLffxm1lrSbwsNSGBPoKV3mTn3DtaQ-AhmUxgI13AP8j7zlM-QjMjt7dqwe2KhSB0XCxCzIx5MMFmIAOxH-3SEINEQUXZlVIWAqO2UWsJrjebN_b9NQOOxd9cH906GvMGCQwp5AkMjOp1sxMFEkUzpOUw0eFXXaPmAUJbg3Glf7qcXvcerkGQWmq4eU8bioFme2KWV5LuV-ihKKEJxzd2I-d2Wuf23IkieoBFcaVfEdO7CNIrhueujGXu9l2RG_7XhaizDOS5BMu3v76ckr2NNYfPPEI2CHnSWU9b2or359ZOKrkW794XXFftYYMTLP6l1OWqhwzgPhOprgMEXUlThCZwr3VPUW2KPEWuiPjzKyoO6lrc7HcvdTz2RQwxP63GFhpWJbnR7UQFeRMyfSpUiZs-YPvAhzUQQVJ05HLxTE6MddZlMRkTeYkwr5xrhh6akW0GlggYnPRBE3tgVBL-FSoGcH_lvkQulNEKKEpU0OUYlM_YA6_xMwYlHwI9X7QE_omGblIn2KaXLLC-Wzw1Ap2DbSFHWyXeJB995cdBeUdvQz928SNy7Rg7dUm9myOs-SFmDGS9uO5RlUtTp066iAQFa2wooXAES1h9v4-kM1z5S1MiNzTc%3D,"Proven expertise in developing mobile applications, driving innovation, and challenging the status quo. Bachelor’s degree in Computer Science, Engineering, or a…&hellip;
      
        Skills: CI/CD, Computer science, Azure, Node.js, CSS
      
    "
 Web developer ,,,Quantori,Senior Machine Learning Engineer / Data Scientist,Remote,$50.00 Per Hour (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bd2b978a&cb=1743690775640&jobListingId=1009691531988&jrtk=5-yul1-0-1inu13eotgb2k800-ba0aa0586d0d204f,"Own development data science tools and products (e.g., from last mile data engineering to in-dev or production ML models, Tableau dashboards, chatbot agents,…&hellip;
      
        Skills: TensorFlow, Tableau, SQL, AWS, Machine learning
      
    "
 Web developer ,,4.6,Happy Cog,Senior Full Stack Mobile/Web Application Developer,United States,$95K - $140K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e78bc92d&cb=1743690775640&jobListingId=1009560647575&jrtk=5-yul1-0-1inu13eotgb2k800-c557a03ea7e43a03,"As a client services agency, we’re always expanding into new technologies and platforms to meet our clients needs, so we are looking for developers who love…&hellip;
      
        Skills: React, DevOps, Git, AWS, JavaScript
      
    "
 Web developer ,,3.6,Lincoln Financial,Associate Software Engineer (Remote),"Radnor, PA",$54K - $96K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_a1cf99ac&cb=1743690775640&jobListingId=1009696440250&jrtk=5-yul1-0-1inu13eotgb2k800-a46321d74063e139,"Experience with ADA compliant web design. Experience with microservice design (Service-Oriented Architecture) and RESTful web services.&hellip;
      
        Skills: Web design, CI/CD, Computer science, Cloud infrastructure, CSS
      
    "
 Web developer ,,2.9,"Data Dimensions, LLC",Software Developer II,Wisconsin,,24h,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_530705c3&cb=1743690775641&jobListingId=1009694480073&jrtk=5-yul1-0-1inu13eotgb2k800-26b09c892dcef375,"Participate in code and design reviews and technical presentations to cross-functional staff. System design and design patterns.&hellip;
      
        Skills: AJAX, ASP.NET, Microsoft Excel, MVC, XML
      
    "
 Web developer ,,4.6,ATTAINX INC,Journeyman Full Stack Software Developer,"Herndon, VA",$45K - $80K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=00000195fc11baeeb44dfa35b49d33f1&src=GD_JOB_AD&t=SR&vt=w&cs=1_8426167b&cb=1743690775640&jobListingId=1009696082492&jrtk=5-yul1-0-1inu13eotgb2k800-8fd806f63aa3de1c,"Support the technical design process by participating in the analysis of technical application requirements. Serve as part of a team that uses the principles of…&hellip;
      
        Skills: Azure, React, Kubernetes, DevOps, Git
      
    "
